id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season,league
2385,Mat Ryan,33,2970,0,0.0933680385351181,0,0,2,0,2,0,GK,Levante,0,0.0933680385351181,3.301971521228552,3.2086034826934338,2025,La_liga
2403,Íñigo Lekue,10,580,0,0.13128633052110672,0,0.04521955922245979,3,1,2,0,D S,Athletic Club,0,0.13128633052110672,1.714218033477664,1.5377121213823557,2025,La_liga
2415,David Soria,35,3150,0,0,0,0.046500302851200104,0,1,2,0,GK,Getafe,0,0,0.8758340403437614,0.8758340403437614,2025,La_liga
2417,Igor Zubeldia,22,1899,0,0.3188817761838436,1,0.6090575475245714,6,5,8,0,D S,Real Sociedad,0,0.3188817761838436,5.147842992097139,4.7344751842319965,2025,La_liga
2446,Dani Ceballos,15,438,0,0.08126241341233253,0,0.589991744607687,3,9,1,0,M S,Real Madrid,0,0.08126241341233253,5.186502583324909,4.858281694352627,2025,La_liga
2479,Toni Lato,11,513,0,0,1,0.4910133834928274,0,4,3,0,D M S,Mallorca,0,0,1.1948319301009178,0.7999772392213345,2025,La_liga
2498,Aymeric Laporte,23,1888,0,1.7862818371504545,1,0.4414121750742197,14,7,3,0,D S,Athletic Club,0,1.7862818371504545,4.209133202210069,3.7853081822395325,2025,La_liga
2509,Dimitri Foulquier,15,1149,0,0.42501132003962994,0,0.23674864694476128,6,6,1,0,D S,Valencia,0,0.42501132003962994,4.307144995778799,4.124748399481177,2025,La_liga
2518,Marcos Llorente,27,2011,0,2.2122418731451035,4,4.157412007451057,18,19,5,0,D M S,Atletico Madrid,0,2.2122418731451035,16.86452884413302,12.414021195843816,2025,La_liga
2555,Remiro,35,3150,0,0,0,0.11235834658145905,0,3,1,0,GK,Real Sociedad,0,0,5.982975151389837,5.870616797357798,2025,La_liga
2584,Raíllo,23,2035,0,0.6311804680153728,1,0.36439406499266624,12,7,4,0,D,Mallorca,0,0.6311804680153728,4.4789804089814425,4.1687340419739485,2025,La_liga
2597,Dani Calvo,19,1508,0,0.8236099854111671,0,0.4952077195048332,3,2,2,0,D S,Real Oviedo,0,0.8236099854111671,0.8509417865425348,0.8154006768018007,2025,La_liga
2609,Gerard Gumbau,26,993,0,1.0512463981285691,2,1.7504561599344015,17,19,4,0,M S,Rayo Vallecano,0,1.0512463981285691,4.924955243244767,3.8105628043413162,2025,La_liga
2619,Stole Dimitrievski,17,1530,0,0,0,0,0,0,1,0,GK,Valencia,0,0,2.347039538435638,2.347039538435638,2025,La_liga
3208,Óscar Trejo,6,63,0,0.11152663826942444,0,0.15232295915484428,1,3,1,0,S,Rayo Vallecano,0,0.11152663826942444,0.8704848363995552,0.6497752517461777,2025,La_liga
4091,Unai López,26,1533,0,1.0071794828400016,4,2.071833954192698,22,33,5,1,M S,Rayo Vallecano,0,1.0071794828400016,6.48073220346123,4.967194378376007,2025,La_liga
4120,Álex Moreno,28,2284,0,1.5034617744386196,3,2.7581699676811695,16,13,5,0,D S,Girona,0,1.5034617744386196,8.627260737121105,5.182808156590909,2025,La_liga
4168,Javi Muñoz,17,527,0,0.3324222560040653,0,0.2619094252586365,14,7,0,0,F M S,Getafe,0,0.3324222560040653,0.9011456496082246,0.4265056401491165,2025,La_liga
4193,Aitor Fernández,1,44,0,0,0,0,0,0,0,0,S,Osasuna,0,0,0.054447852075099945,0.054447852075099945,2025,La_liga
5050,Clement Lenglet,16,1285,0,0.168154152110219,1,0.3937023878097534,4,4,4,1,D,Atletico Madrid,0,0.168154152110219,5.58358390070498,5.461337188258767,2025,La_liga
5058,Carles Aleñá,34,2002,0,2.2455996740609407,4,4.067961330525577,29,37,5,0,F M S,Alaves,0,2.2455996740609407,7.837335070595145,3.8911409117281437,2025,La_liga
5062,Yeray Álvarez,4,335,0,0,0,0.05241221934556961,0,1,0,0,D,Athletic Club,0,0,0.99512093141675,0.9427087195217609,2025,La_liga
5065,Diego Rico,28,1723,0,0.2927396623417735,0,0.8772552907466888,11,10,3,0,D S,Getafe,0,0.2927396623417735,1.4686552183702588,0.5435091145336628,2025,La_liga
5077,Mikel Vesga,22,400,0,0.2157706804573536,0,0.12440561410039663,3,4,0,0,M S,Athletic Club,0,0.2157706804573536,0.6342269023880363,0.4725715946406126,2025,La_liga
5110,Mariano,10,269,0,0.24978233128786087,0,0.7592702507972717,6,2,1,0,F S,Alaves,0,0.24978233128786087,1.028148341923952,0.019095754250884056,2025,La_liga
5162,Nacho Vidal,27,2220,0,1.9758900813758373,0,0.27625229582190514,15,6,4,0,D S,Real Oviedo,0,1.9758900813758373,4.286879358813167,2.2883710712194443,2025,La_liga
5179,Jon Guridi,25,985,0,1.5805297419428825,0,0.2511967569589615,14,6,1,0,F M S,Alaves,0,1.5805297419428825,3.834532191976905,2.324865248054266,2025,La_liga
5185,Unai Simón,35,3150,0,0,0,0.03188738599419594,0,1,1,0,GK,Athletic Club,0,0,3.062369391322136,3.030482016503811,2025,La_liga
5199,Raba,13,247,0,0.37002735026180744,1,0.3187341094017029,9,2,0,0,F S,Valencia,0,0.37002735026180744,0.6549640549346805,0.2562267566099763,2025,La_liga
5353,Josip Brekalo,14,482,0,0.30889102537184954,0,1.6458159163594246,9,11,1,0,F M S,Real Oviedo,0,0.30889102537184954,2.2394321858882904,0.8675312828272581,2025,La_liga
5672,Iván Balliu,12,406,0,0.61431117169559,0,0.07032259553670883,2,2,3,0,D S,Rayo Vallecano,0,0.61431117169559,1.35591234639287,0.7193624787032604,2025,La_liga
5947,Mihailo Ristic,5,266,0,0.016058174893260002,0,0.06603759899735451,1,2,0,0,D S,Celta Vigo,0,0.016058174893260002,0.6196794584393501,0.5375836826860905,2025,La_liga
6075,Antonio Sivera,35,3150,0,0,0,0,0,0,3,0,GK,Alaves,0,0,3.2680883277207613,3.2680883277207613,2025,La_liga
6118,Portu,10,463,0,1.6742162741720676,0,0.18959057331085205,9,3,2,0,F M S,Girona,0,1.6742162741720676,2.053294636309147,0.457047451287508,2025,La_liga
6149,Unai Núñez,10,690,0,0.18561773281544447,0,0.06616828590631485,5,1,2,0,D S,Valencia,0,0.18561773281544447,1.892868459224701,1.8761444985866547,2025,La_liga
6151,Djené Dakonam,32,2488,0,0.06865107547491789,0,0.22259433940052986,3,3,10,1,D M S,Getafe,0,0.06865107547491789,2.863960176706314,2.679829780012369,2025,La_liga
6177,Luiz Felipe,10,473,0,0.23700565844774246,0,0.019812732934951782,3,1,1,0,D S,Rayo Vallecano,0,0.23700565844774246,0.7661405727267265,0.7661405727267265,2025,La_liga
6224,Marko Dmitrovic,35,3150,0,0,0,0.030415348708629608,0,1,0,0,GK,Espanyol,0,0,3.8720315163955092,3.841616160236299,2025,La_liga
6233,Ferland Mendy,5,204,0,0,0,0,0,0,0,0,D S,Real Madrid,0,0,0.42474545538425446,0.42474545538425446,2025,La_liga
6242,Johan Mojica,34,2636,0,0.7832361711189151,4,3.8371855514124036,16,33,6,0,D S,Mallorca,0,0.7832361711189151,8.735602697357535,5.472496249713004,2025,La_liga
6291,Diego Pampín,7,447,0,0.13482686132192612,0,0.08785140700638294,3,2,2,0,D S,Levante,0,0.13482686132192612,1.1202194094657898,0.8975411430001259,2025,La_liga
6306,Juan Foyth,13,946,0,0.07373266108334064,0,0,2,0,2,0,D S,Villarreal,0,0.07373266108334064,4.523703388869762,4.523703388869762,2025,La_liga
6324,Marash Kumbulla,8,434,0,0.0868991632014513,0,0.02258423902094364,3,1,1,0,D S,Mallorca,0,0.0868991632014513,0.6233834195882082,0.5607796404510736,2025,La_liga
6325,Andoni Gorosabel,21,1198,0,0.21548599284142256,1,0.9112975522875786,5,12,3,0,D S,Athletic Club,0,0.21548599284142256,5.038005219772458,4.286926340311766,2025,La_liga
6421,Brahim Diaz,27,1075,0,1.0015231631696224,5,2.9151389747858047,11,25,2,0,F M S,Real Madrid,0,1.0015231631696224,5.697337601333857,2.431562550365925,2025,La_liga
6485,Júnior Firpo,10,685,0,0.4448377713561058,1,0.957407258450985,5,8,2,0,D S,Real Betis,0,0.4448377713561058,2.7736877277493477,2.3000577613711357,2025,La_liga
6656,Sergio Gómez,32,2523,0,0.797712498344481,4,6.8329336596652865,11,43,3,1,D M S,Real Sociedad,0,0.797712498344481,11.284606516361237,7.932543447241187,2025,La_liga
6916,Fernando Calero,26,2045,0,2.0030301241204143,0,0.5543733611702919,11,3,5,0,D S,Espanyol,0,2.0030301241204143,2.5077589796856046,2.30329014826566,2025,La_liga
7050,Lucas Torró,31,2149,0,1.7876935675740242,1,1.1154254274442792,21,12,6,0,M S,Osasuna,0,1.7876935675740242,4.59737448208034,3.4393403520807624,2025,La_liga
7086,David Hancko,27,2212,0,1.5906908083707094,2,2.1513782758265734,20,13,2,0,D S,Atletico Madrid,0,1.5906908083707094,11.25382736697793,9.008301682770252,2025,La_liga
7095,Juan Musso,6,540,0,0,0,0,0,0,2,0,GK,Atletico Madrid,0,0,2.018308088183403,2.018308088183403,2025,La_liga
7194,Andriy Lunin,6,540,0,0,0,0,0,0,0,0,GK,Real Madrid,0,0,0.9675961472094059,0.9675961472094059,2025,La_liga
7287,Iñaki Peña,16,1440,0,0,0,0.40407949686050415,0,3,0,0,GK,Elche,0,0,3.897747155278921,3.5779708586633205,2025,La_liga
7306,Aihen Muñoz,19,748,0,0.43967458233237267,0,0.41357190161943436,5,5,1,0,D S,Real Sociedad,0,0.43967458233237267,3.517724510282278,2.861017346382141,2025,La_liga
7338,Bryan Gil Salvatierra,26,1438,0,2.195069817826152,3,3.4876600839197636,21,19,4,0,F M S,Girona,0,2.195069817826152,9.339094158262014,6.239188514649868,2025,La_liga
7350,Yangel Herrera,12,458,0,0.689001614227891,0,0,6,0,1,0,M S,"Girona,Real Sociedad",0,0.689001614227891,0.9002742003649473,0.7440597489476204,2025,La_liga
7385,Javi Galán,22,1625,0,0.18339085951447487,1,1.647013833746314,5,24,2,0,D S,"Atletico Madrid,Osasuna",0,0.18339085951447487,5.480968285351992,4.655389558523893,2025,La_liga
7424,Alex Sola,1,10,0,0,0,0,0,0,0,0,S,Getafe,0,0,0,0,2025,La_liga
7500,Giacomo Raspadori,12,203,0,0.8766965568065643,1,0.9504356123507023,7,4,1,0,F S,Atletico Madrid,0,0.8766965568065643,1.947984542697668,0.268772192299366,2025,La_liga
7515,Andrei Ratiu,32,2686,0,2.3615664038807154,3,6.078093072399497,30,42,8,0,D M S,Rayo Vallecano,0,2.3615664038807154,14.112111285328865,9.457176323980093,2025,La_liga
7529,Iván Martín,32,2317,0,1.0911942683160305,1,1.870033886283636,12,20,3,1,M S,Girona,0,1.0911942683160305,9.13495571911335,7.036549519747496,2025,La_liga
7549,Abel Ruiz,9,168,0,0.29203977435827255,0,0.1312386691570282,5,2,0,0,S,Girona,0,0.29203977435827255,1.2712495923042297,0.8877681791782379,2025,La_liga
7574,Leo Petrot,30,1517,0,0.4956944026052952,0,0.025175416842103004,8,1,2,0,D S,Elche,0,0.4956944026052952,4.372776901349425,4.150941965170205,2025,La_liga
7613,Moussa Diarra,3,225,0,0,0,0.015075083822011948,0,1,1,0,D,Alaves,0,0,0.06127706915140152,0.06127706915140152,2025,La_liga
7655,Carl Starfelt,19,1492,0,0.3869095593690872,0,0.07768241316080093,4,1,1,1,D S,Celta Vigo,0,0.3869095593690872,6.181167300790548,6.128349464386702,2025,La_liga
7826,Joseph Aidoo,8,640,0,0.35323455929756165,0,0,2,0,0,0,D S,Celta Vigo,0,0.35323455929756165,1.9199420809745789,1.9199420809745789,2025,La_liga
7838,Martin Valjent,34,3060,0,0.9308861624449492,0,0.1400438267737627,15,3,6,0,D,Mallorca,0,0.9308861624449492,8.405482290312648,8.067216296680272,2025,La_liga
7841,Dani Rodríguez,2,56,0,0.02346600592136383,0,0,1,0,0,0,S,Mallorca,0,0.02346600592136383,0.09653826057910919,0.07307225465774536,2025,La_liga
7857,Jon Moncayola,33,2827,0,2.299295485019684,4,4.67235579714179,22,34,9,0,D M S,Osasuna,0,2.299295485019684,9.828098520636559,4.830165635794401,2025,La_liga
7859,Sergio Herrera,35,3104,0,0,0,0,0,0,3,1,GK,Osasuna,0,0,1.9019710626453161,1.9019710626453161,2025,La_liga
7882,Sheraldo Becker,9,124,0,0.16511926800012589,0,0.25038790702819824,3,2,0,0,S,Osasuna,0,0.16511926800012589,0.41550716757774353,0,2025,La_liga
7927,Sofyan Amrabat,15,1126,0,0.205173765309155,0,0.23958174046128988,7,7,4,0,M S,Real Betis,0,0.205173765309155,3.8418474085628986,3.4746324364095926,2025,La_liga
7981,Nianzou Kouassi,12,670,0,0.5957351680845022,0,0.14178387075662613,9,2,5,1,D S,Sevilla,0,0.5957351680845022,1.8371144905686378,1.6802604347467422,2025,La_liga
8014,Abdón Prats,12,74,0,0.5610876977443695,0,0.11498812586069107,3,2,0,0,S,Mallorca,0,0.5610876977443695,1.2143099550157785,0.6818445790559053,2025,La_liga
8058,Thierry Correia,22,1369,0,0.2800837680697441,1,1.2597638685256243,5,11,5,0,D S,Valencia,0,0.2800837680697441,5.19910822995007,4.133561937138438,2025,La_liga
8108,Daniel Cárdenas,3,270,0,0,0,0,0,0,0,0,GK,Rayo Vallecano,0,0,0.7127506658434868,0.7127506658434868,2025,La_liga
8329,Unai Vencedor,16,837,0,0,0,1.5092242825776339,0,12,3,1,M S,Levante,0,0,2.1353150978684425,1.1437988132238388,2025,La_liga
8409,Juanlu Sanchez,30,1978,0,0.7494942769408226,3,1.8223916254937649,14,21,3,1,D M S,Sevilla,0,0.7494942769408226,5.199377752840519,3.1646097227931023,2025,La_liga
8413,Javier López,24,1725,0,0.7022638451308012,1,1.183340797200799,7,17,3,1,D S,Real Oviedo,0,0.7022638451308012,3.9449633629992604,3.413046382367611,2025,La_liga
8416,Sergio Lozano,1,7,0,0,0,0,0,0,0,0,S,Levante,0,0,0,0,2025,La_liga
8423,Jon Pacheco Dozagarat,22,1737,0,0.24303779192268848,0,0.7593822702765465,4,5,3,1,D S,Alaves,0,0.24303779192268848,1.9814191441982985,1.834160102531314,2025,La_liga
8424,Aimar Oroz,28,2022,0,1.6047323998063803,2,3.4713753070682287,28,33,6,0,F M S,Osasuna,0,1.6047323998063803,6.884585462510586,4.2398047130554914,2025,La_liga
8548,Arnau Tenas,8,720,0,0,0,0,0,0,0,0,GK,Villarreal,0,0,0.27617549151182175,0.27617549151182175,2025,La_liga
8584,Raul Moro,12,587,0,0.2312967237085104,2,1.70481850579381,6,9,0,0,M S,Osasuna,0,0.2312967237085104,3.413567554205656,1.6930943839251995,2025,La_liga
8689,Yvan Neyou,5,49,0,0,0,0,0,0,2,0,S,Getafe,0,0,0,0,2025,La_liga
8725,Luis Milla,34,3018,0,1.3576239757239819,9,6.436141641810536,24,75,4,1,M,Getafe,0,1.3576239757239819,7.573124590329826,4.678437981754541,2025,La_liga
8744,Juan Cruz,15,644,0,0.5461479425430298,0,0.07363276183605194,1,2,1,0,D S,Osasuna,0,0.5461479425430298,1.5106816906481981,1.4370489101856947,2025,La_liga
8760,Arsen Zakharyan,16,362,0,1.1044645830988884,0,0.9222379773855209,14,9,1,0,M S,Real Sociedad,0,1.1044645830988884,2.7568196952342987,1.2147431261837482,2025,La_liga
8764,Oriol Rey,19,1277,0,0.35154401417821646,1,0.257574962452054,8,10,3,0,M S,Levante,0,0.35154401417821646,6.3819155329838395,5.898821659386158,2025,La_liga
8821,Donny van de Beek,2,37,0,0.07745239697396755,0,0,2,0,0,0,M S,Girona,0,0.07745239697396755,0.37449878454208374,0.29704639315605164,2025,La_liga
8861,Urko Gonzalez,33,2345,0,0.6005697753280401,1,0.3392333183437586,16,10,7,0,M S,"Espanyol,Real Sociedad",0,0.6005697753280401,5.5466601718217134,4.912602534517646,2025,La_liga
8872,Matteo Ruggeri,23,1548,0,0.2124060494825244,3,3.4105720575898886,5,24,4,0,D S,Atletico Madrid,0,0.2124060494825244,11.30720454454422,9.706500202417374,2025,La_liga
8893,Josan,18,523,0,0.2787706330418587,3,2.9174478389322758,3,20,2,0,D M S,Elche,0,0.2787706330418587,4.811085230670869,2.106689431704581,2025,La_liga
8902,José Salinas,11,232,0,0.09471313655376434,0,0.12903016805648804,1,4,2,0,D S,Espanyol,0,0.09471313655376434,1.0751010030508041,0.9603677988052368,2025,La_liga
8946,Mourad El Ghezouani,2,42,0,0.1101522445678711,0,0.03020547889173031,1,1,0,0,S,Elche,0,0.1101522445678711,0.2580279465764761,0.1176702231168747,2025,La_liga
8972,Victor Chust,28,1941,0,0.3839673735201359,0,0.14542781747877598,7,5,6,1,D S,Elche,0,0.3839673735201359,5.569399194791913,5.559316826984286,2025,La_liga
9008,Jairo Izquierdo,1,22,0,0,0,0,0,0,0,0,S,Elche,0,0,0,0,2025,La_liga
9024,Yeremi Pino,2,165,0,0.12507127225399017,1,0.8602673262357712,2,6,0,0,M,Villarreal,0,0.12507127225399017,2.0280728340148926,1.4558568000793457,2025,La_liga
9217,Jesús Vázquez,21,737,0,0.2909505907446146,0,0.7675844579935074,8,9,2,0,D S,Valencia,0,0.2909505907446146,3.782263556495309,2.9493691325187683,2025,La_liga
9297,Abdelkabir Abqar,21,1373,0,0.3874060558155179,2,0.7393411099910736,7,4,10,1,D S,Getafe,0,0.3874060558155179,0.4710551081225276,0.3116732258349657,2025,La_liga
9424,Pablo Cuñat,2,180,0,0,0,0,0,0,0,0,GK,Levante,0,0,0,0,2025,La_liga
9465,Beñat Turrientes,24,1174,0,0.8553255461156368,3,1.1001179739832878,19,11,5,0,M S,Real Sociedad,0,0.8553255461156368,4.861274022608995,3.4590945076197386,2025,La_liga
9505,Beñat Prados,2,87,0,0.02024441957473755,0,0.03657878190279007,1,2,1,0,M S,Athletic Club,0,0.02024441957473755,0.1660694107413292,0.12949062883853912,2025,La_liga
9519,Carlos Domínguez,8,602,0,0.49362051859498024,0,0.032405056059360504,2,1,1,0,D S,Celta Vigo,0,0.49362051859498024,2.678647793829441,2.6462427377700806,2025,La_liga
9520,Hugo Sotelo,19,1272,0,0.08968411758542061,2,2.2126377504318953,2,25,3,0,M S,Celta Vigo,0,0.08968411758542061,6.294357089325786,5.646093390882015,2025,La_liga
9768,Jesús Areso,25,1426,0,0.09548324905335903,1,1.526359448209405,3,22,3,0,D S,Athletic Club,0,0.09548324905335903,2.8577664978802204,2.133522294461727,2025,La_liga
9773,Joan García,29,2610,0,0,0,0,0,0,1,0,GK,Barcelona,0,0,10.989671759307384,10.989671759307384,2025,La_liga
9793,Matías Dituro,19,1710,0,0,0,0.10834117792546749,0,2,1,0,GK,Elche,0,0,3.891409572213888,3.7830684073269367,2025,La_liga
9804,Gavi,9,398,0,0,1,0.2371104098856449,0,5,3,0,M S,Barcelona,0,0,2.196103733032942,1.9912480674684048,2025,La_liga
9805,Álex Balde,25,1697,0,0.3146120570600033,2,2.844735460355878,8,21,1,0,D S,Barcelona,0,0.3146120570600033,15.349841516464949,12.557204153388739,2025,La_liga
9824,Julen Agirrezabala,18,1620,0,0,0,0.013403872959315777,0,1,1,0,GK,Valencia,0,0,0.8106938730925322,0.8106938730925322,2025,La_liga
9839,Leo Román,30,2700,0,0,0,0,0,0,4,0,GK,Mallorca,0,0,3.089200584217906,3.089200584217906,2025,La_liga
9922,Jon Karrikaburu,7,107,0,0.7094465997070074,0,0.023855186998844147,7,1,0,0,S,Real Sociedad,0,0.7094465997070074,0.48356550745666027,0,2025,La_liga
9970,Antonio Sánchez,28,971,0,0.5342528652399778,0,0.8361209705471992,6,9,2,1,D M S,Mallorca,0,0.5342528652399778,3.738944463431835,2.405773365870118,2025,La_liga
10067,Rubén Sánchez,18,616,0,0.17505863774567842,1,0.9944555498659611,8,9,2,0,D M S,Espanyol,0,0.17505863774567842,4.047828920185566,3.092709619551897,2025,La_liga
10082,Hugo Gonzalez,1,4,0,0,0,0,0,0,0,0,S,Celta Vigo,0,0,0,0,2025,La_liga
10101,Carlos Martín,9,422,0,1.0181967671960592,0,0.5790477748960257,7,3,1,0,F M S,Rayo Vallecano,0,1.0181967671960592,1.9859961532056332,0.45770467817783356,2025,La_liga
10107,César Tárrega,29,2318,0,0.3752051740884781,0,0.09015997312963009,9,2,6,0,D S,Valencia,0,0.3752051740884781,5.194022889249027,5.128912757150829,2025,La_liga
10121,Ilias Akhomach,20,876,0,2.596906803548336,1,1.5595727320760489,24,13,2,0,F M S,"Rayo Vallecano,Villarreal",0,2.596906803548336,5.816525641828775,2.7779084891080856,2025,La_liga
10128,Javi Llabrés,16,147,0,0.31350586749613285,0,0.04367212951183319,5,1,0,0,M S,Mallorca,0,0.31350586749613285,0.3589514493942261,0.07487251050770283,2025,La_liga
10155,Rubén Iranzo,1,1,0,0,0,0,0,0,0,0,S,Valencia,0,0,0,0,2025,La_liga
10189,Marc Pubill,16,1146,0,0.26325330324470997,1,0.6268223077058792,8,3,1,0,D S,Atletico Madrid,0,0.26325330324470997,5.855561900883913,5.317947704344988,2025,La_liga
10380,Zito,8,390,0,0.6957227550446987,2,0.9998054932802916,6,9,1,0,F M S,Mallorca,0,0.6957227550446987,2.341459594666958,0.6459314078092575,2025,La_liga
10397,Ugo Raghouber,13,671,0,0.08310647308826447,0,0.15658860839903355,3,3,1,0,M S,Levante,0,0.08310647308826447,1.0704795066267252,0.9681217763572931,2025,La_liga
10526,Abu Kamara,12,210,0,0.42044226825237274,0,0.09885786660015583,4,3,1,0,M S,Getafe,0,0.42044226825237274,0.5959860552102327,0.07668591849505901,2025,La_liga
10614,Damián Rodríguez,2,155,0,0.06661918014287949,0,0.12111035734415054,3,2,1,0,M,Celta Vigo,0,0.06661918014287949,1.6293264627456665,1.5556451082229614,2025,La_liga
10620,Luca Koleosho,3,48,0,0.024271871894598007,0,0.018936829641461372,1,1,0,0,S,Espanyol,0,0.024271871894598007,0.2459692731499672,0.20276057720184326,2025,La_liga
10858,Jorge Herrando,27,1526,0,0.17066956497728825,1,0.6935188174247742,3,2,3,0,D S,Osasuna,0,0.17066956497728825,1.8340701051056385,1.8011348769068718,2025,La_liga
10875,Omar El Hilali,33,2665,0,0.013671329244971275,2,1.6936176465824246,1,17,9,0,D S,Espanyol,0,0.013671329244971275,4.883275726810098,3.761661658063531,2025,La_liga
10982,Copete,21,1767,0,1.9447047151625156,0,0.1642674310132861,13,5,5,0,D S,Valencia,0,1.9447047151625156,4.536973598413169,4.47673115786165,2025,La_liga
11057,André Almeida,20,1004,0,0.874655444175005,1,2.119982209056616,9,18,0,0,F M S,Valencia,0,0.874655444175005,5.850292385555804,3.854348685592413,2025,La_liga
11091,Veljko Birmancevic,5,126,0,0.06350088492035866,0,0.10946157574653625,2,2,0,0,F S,Getafe,0,0.06350088492035866,1.493745282292366,1.3207827620208263,2025,La_liga
11105,Abdul Mumin,1,6,0,0,0,0,0,0,0,0,S,Rayo Vallecano,0,0,0,0,2025,La_liga
11151,Marc Casadó,21,888,0,0.9197623049840331,1,0.46178199350833893,10,11,1,0,M S,Barcelona,0,0.9197623049840331,7.835458304733038,6.72024542838335,2025,La_liga
11185,Pablo Marín,31,1325,0,1.2478495445102453,1,1.7387542091310024,13,10,2,0,M S,Real Sociedad,0,1.2478495445102453,6.567740613594651,3.7509266138076782,2025,La_liga
11266,Manu Bueno,8,256,0,0.11118077393621206,0,0.20055122673511505,2,2,2,0,M S,Sevilla,0,0.11118077393621206,1.3741315342485905,1.1735803224146366,2025,La_liga
11306,Cyril Ngonge,9,441,0,0.45276806876063347,2,1.3367659226059914,11,8,4,0,M S,Espanyol,0,0.45276806876063347,1.2892310991883278,0.10153745766729116,2025,La_liga
11343,Gabriel Suazo,26,1837,0,0.31019329838454723,2,2.7886302415281534,5,36,7,0,D S,Sevilla,0,0.31019329838454723,5.878110732883215,4.168246192857623,2025,La_liga
11381,Dawda Camara,2,73,0,0.16032399237155914,0,0.07423870265483856,2,1,0,0,F S,Girona,0,0.16032399237155914,0.13990389555692673,0,2025,La_liga
11383,Renato Veiga,32,2463,0,0.19824217725545168,0,0.1171861607581377,9,3,4,1,D S,Villarreal,0,0.19824217725545168,11.419933754950762,11.269415833055973,2025,La_liga
11395,Iker Muñoz,18,898,0,0.3044959595426917,0,0.252276461571455,8,5,4,0,M S,Osasuna,0,0.3044959595426917,1.7535198461264372,1.4544088002294302,2025,La_liga
11401,Haissem Hassan,35,1795,0,1.8890777789056301,3,1.7974820844829082,31,19,1,0,F M S,Real Oviedo,0,1.8890777789056301,5.317929517477751,2.4551483653485775,2025,La_liga
11494,Justin-Noel Kalumba,3,81,0,0.06393245607614517,0,0,1,0,0,0,F S,Mallorca,0,0.06393245607614517,0.33171550184488297,0.2677830457687378,2025,La_liga
11617,Yago Alonso,9,275,0,0.1545259803533554,0,0.08231541514396667,2,2,1,0,M S,Elche,0,0.1545259803533554,0.6895101312547922,0.5053495075553656,2025,La_liga
11705,Federico Gattoni,1,5,0,0,0,0,0,0,0,0,S,Sevilla,0,0,0,0,2025,La_liga
11740,Álvaro Vallés,26,2340,0,0,0,0,0,0,1,0,GK,Real Betis,0,0,3.662847968749702,3.662847968749702,2025,La_liga
11809,Lucas Bergström,5,450,0,0,0,0,0,0,1,0,GK,Mallorca,0,0,0.9126056060194969,0.9126056060194969,2025,La_liga
11826,Carlos Benavídez,10,242,0,0.22582579404115677,0,0.10448137670755386,3,3,0,1,D S,Alaves,0,0.22582579404115677,0.867944460362196,0.6225058045238256,2025,La_liga
11834,Adrià Alti,1,7,0,0,0,0,0,0,0,0,S,Villarreal,0,0,0.028195347636938095,0.028195347636938095,2025,La_liga
11890,Natan,30,2627,0,0.5199076561257243,0,0.25188873428851366,10,6,7,0,D,Real Betis,0,0.5199076561257243,7.877227429300547,7.6132029928267,2025,La_liga
11924,Clemens Riedel,18,1225,0,0.10876551270484924,1,0.17818100657314062,3,4,5,0,D S,Espanyol,0,0.10876551270484924,2.7738505164161325,2.6936308229342103,2025,La_liga
12044,Dani Pérez,1,1,0,0,0,0,0,0,0,0,S,Real Betis,0,0,0,0,2025,La_liga
12046,Jhon Solis,12,362,0,0.1824372038245201,0,0.06164813041687012,3,1,0,0,M S,Girona,0,0.1824372038245201,0.8263201098889112,0.7203838434070349,2025,La_liga
12074,David López,12,689,0,0.17963105626404285,0,0,4,0,2,0,D S,Mallorca,0,0.17963105626404285,1.3503233082592487,1.3503233082592487,2025,La_liga
12180,Javier Rodríguez,30,2298,0,0.9460290968418121,1,1.0550134042277932,11,9,5,0,D S,Celta Vigo,0,0.9460290968418121,9.223139925859869,8.703111140988767,2025,La_liga
12207,Victor Parada,27,1956,0,1.7853310639038682,3,2.3767000967636704,11,14,7,1,D S,Alaves,0,1.7853310639038682,7.027374293655157,5.851068560034037,2025,La_liga
12257,Rayane Belaid,2,140,0,0.5801612287759781,0,0.2035212367773056,4,2,0,0,F M,Atletico Madrid,0,0.5801612287759781,0.8024381846189499,0.15107065066695213,2025,La_liga
12275,Willy Kambwala,1,6,0,0,0,0,0,0,0,0,S,Villarreal,0,0,0.288352906703949,0.288352906703949,2025,La_liga
12298,Augusto Batalla,32,2880,0,0,0,0.050469039008021355,0,2,5,0,GK,Rayo Vallecano,0,0,6.879525488242507,6.859365439042449,2025,La_liga
12323,Johnny Cardoso,15,905,0,0.04422198887914419,0,0.3355124518275261,2,3,5,0,M S,Atletico Madrid,0,0.04422198887914419,2.7523770481348038,2.4710518792271614,2025,La_liga
12426,Stanis Idumbo Muzambo,1,48,0,0.049450766295194626,0,0.2678038775920868,1,1,0,0,M,Sevilla,0,0.049450766295194626,0.3172546625137329,0,2025,La_liga
12472,Iñigo Arguibide,6,187,0,0,0,0.03171418979763985,0,1,0,1,D S,Osasuna,0,0,0.13765155244618654,0.1059373626485467,2025,La_liga
